Transaction_ID,Date,Time,DateTime,Day_of_Week,Hour,Product,Category,Quantity,Price
TXN0790,2024-11-25,19:52:00,2024-11-25 19:52:00,Monday,19,Beef,Meat,1,25.03
TXN0791,2024-11-01,07:49:00,2024-11-01 07:49:00,Friday,7,Tea,Beverages,3,14.63
TXN0791,2024-11-01,07:49:00,2024-11-01 07:49:00,Friday,7,Rice,Grains,1,13.11
TXN0791,2024-11-01,07:49:00,2024-11-01 07:49:00,Friday,7,Lettuce,Vegetables,3,6.62
TXN0792,2024-11-16,08:07:00,2024-11-16 08:07:00,Saturday,8,Bananas,Fruits,1,23.24
TXN0792,2024-11-16,08:07:00,2024-11-16 08:07:00,Saturday,8,Apples,Fruits,1,9.99
TXN0792,2024-11-16,08:07:00,2024-11-16 08:07:00,Saturday,8,Chips,Snacks,2,14.89
TXN0793,2024-11-30,16:55:00,2024-11-30 16:55:00,Saturday,16,Eggs,Dairy,2,6.36
TXN0793,2024-11-30,16:55:00,2024-11-30 16:55:00,Saturday,16,Lettuce,Vegetables,1,12.23
TXN0793,2024-11-30,16:55:00,2024-11-30 16:55:00,Saturday,16,Chips,Snacks,3,9.33
TXN0794,2024-11-16,17:06:00,2024-11-16 17:06:00,Saturday,17,Tomatoes,Vegetables,1,20.95
TXN0795,2024-11-26,23:06:00,2024-11-26 23:06:00,Tuesday,23,Milk,Dairy,3,17.03
TXN0795,2024-11-26,23:06:00,2024-11-26 23:06:00,Tuesday,23,Beef,Meat,2,28.16
TXN0796,2024-11-16,18:38:00,2024-11-16 18:38:00,Saturday,18,Chicken,Meat,1,28.4
TXN0796,2024-11-16,18:38:00,2024-11-16 18:38:00,Saturday,18,Carrots,Vegetables,3,13.75
TXN0796,2024-11-16,18:38:00,2024-11-16 18:38:00,Saturday,18,Cookies,Snacks,3,4.54
TXN0797,2024-11-12,19:51:00,2024-11-12 19:51:00,Tuesday,19,Pasta,Grains,3,25.55
TXN0797,2024-11-12,19:51:00,2024-11-12 19:51:00,Tuesday,19,Beef,Meat,1,3.68
TXN0798,2024-11-04,19:17:00,2024-11-04 19:17:00,Monday,19,Oranges,Fruits,3,8.06
TXN0798,2024-11-04,19:17:00,2024-11-04 19:17:00,Monday,19,Chicken,Meat,3,28.84
TXN0798,2024-11-04,19:17:00,2024-11-04 19:17:00,Monday,19,Pasta,Grains,2,3.44
TXN0798,2024-11-04,19:17:00,2024-11-04 19:17:00,Monday,19,Coffee,Beverages,2,26.57
TXN0798,2024-11-04,19:17:00,2024-11-04 19:17:00,Monday,19,Rice,Grains,3,11.78
TXN0799,2024-11-15,09:31:00,2024-11-15 09:31:00,Friday,9,Chips,Snacks,2,28.35
TXN0799,2024-11-15,09:31:00,2024-11-15 09:31:00,Friday,9,Eggs,Dairy,2,29.64
TXN0799,2024-11-15,09:31:00,2024-11-15 09:31:00,Friday,9,Chicken,Meat,3,27.43
TXN0800,2024-11-24,11:38:00,2024-11-24 11:38:00,Sunday,11,Yogurt,Dairy,3,24.18
TXN0800,2024-11-24,11:38:00,2024-11-24 11:38:00,Sunday,11,Tea,Beverages,3,16.62
TXN0801,2024-11-05,13:05:00,2024-11-05 13:05:00,Tuesday,13,Juice,Beverages,1,27.19
TXN0801,2024-11-05,13:05:00,2024-11-05 13:05:00,Tuesday,13,Pasta,Grains,1,16.01
TXN0802,2024-11-18,09:13:00,2024-11-18 09:13:00,Monday,9,Eggs,Dairy,2,29.81
TXN0802,2024-11-18,09:13:00,2024-11-18 09:13:00,Monday,9,Cheese,Dairy,1,7.32
TXN0803,2024-11-30,10:24:00,2024-11-30 10:24:00,Saturday,10,Oranges,Fruits,3,6.66
TXN0803,2024-11-30,10:24:00,2024-11-30 10:24:00,Saturday,10,Tomatoes,Vegetables,3,20.1
TXN0803,2024-11-30,10:24:00,2024-11-30 10:24:00,Saturday,10,Coffee,Beverages,2,5.43
TXN0803,2024-11-30,10:24:00,2024-11-30 10:24:00,Saturday,10,Cheese,Dairy,3,11.98
TXN0804,2024-11-08,21:49:00,2024-11-08 21:49:00,Friday,21,Eggs,Dairy,3,20.33
TXN0804,2024-11-08,21:49:00,2024-11-08 21:49:00,Friday,21,Carrots,Vegetables,3,29.08
TXN0804,2024-11-08,21:49:00,2024-11-08 21:49:00,Friday,21,Beef,Meat,2,24.82
TXN0804,2024-11-08,21:49:00,2024-11-08 21:49:00,Friday,21,Juice,Beverages,1,9.99
TXN0805,2024-11-10,06:05:00,2024-11-10 06:05:00,Sunday,6,Cookies,Snacks,3,28.42
TXN0805,2024-11-10,06:05:00,2024-11-10 06:05:00,Sunday,6,Bananas,Fruits,3,12.92
TXN0806,2024-11-28,10:24:00,2024-11-28 10:24:00,Thursday,10,Milk,Dairy,3,17.45
TXN0806,2024-11-28,10:24:00,2024-11-28 10:24:00,Thursday,10,Lettuce,Vegetables,2,29.45
TXN0806,2024-11-28,10:24:00,2024-11-28 10:24:00,Thursday,10,Bread,Bakery,2,23.81
TXN0807,2024-11-26,17:50:00,2024-11-26 17:50:00,Tuesday,17,Chips,Snacks,1,5.87
TXN0807,2024-11-26,17:50:00,2024-11-26 17:50:00,Tuesday,17,Cookies,Snacks,1,17.52
TXN0808,2024-11-15,10:52:00,2024-11-15 10:52:00,Friday,10,Oranges,Fruits,3,10.64
TXN0808,2024-11-15,10:52:00,2024-11-15 10:52:00,Friday,10,Coffee,Beverages,3,20.95
TXN0808,2024-11-15,10:52:00,2024-11-15 10:52:00,Friday,10,Pasta,Grains,3,3.92
TXN0808,2024-11-15,10:52:00,2024-11-15 10:52:00,Friday,10,Yogurt,Dairy,2,11.33
TXN0809,2024-11-23,07:54:00,2024-11-23 07:54:00,Saturday,7,Coffee,Beverages,2,22.0
TXN0809,2024-11-23,07:54:00,2024-11-23 07:54:00,Saturday,7,Bananas,Fruits,2,4.58
TXN0809,2024-11-23,07:54:00,2024-11-23 07:54:00,Saturday,7,Chips,Snacks,2,7.11
TXN0810,2024-11-23,08:46:00,2024-11-23 08:46:00,Saturday,8,Oranges,Fruits,3,13.57
TXN0810,2024-11-23,08:46:00,2024-11-23 08:46:00,Saturday,8,Bread,Bakery,3,27.62
TXN0810,2024-11-23,08:46:00,2024-11-23 08:46:00,Saturday,8,Apples,Fruits,1,29.75
TXN0810,2024-11-23,08:46:00,2024-11-23 08:46:00,Saturday,8,Coffee,Beverages,3,13.58
TXN0811,2024-11-14,17:22:00,2024-11-14 17:22:00,Thursday,17,Beef,Meat,2,21.79
TXN0811,2024-11-14,17:22:00,2024-11-14 17:22:00,Thursday,17,Eggs,Dairy,1,21.92
TXN0811,2024-11-14,17:22:00,2024-11-14 17:22:00,Thursday,17,Tea,Beverages,3,13.62
TXN0811,2024-11-14,17:22:00,2024-11-14 17:22:00,Thursday,17,Lettuce,Vegetables,1,11.72
TXN0812,2024-11-26,15:51:00,2024-11-26 15:51:00,Tuesday,15,Lettuce,Vegetables,2,20.67
TXN0813,2024-11-19,07:44:00,2024-11-19 07:44:00,Tuesday,7,Yogurt,Dairy,3,8.27
TXN0813,2024-11-19,07:44:00,2024-11-19 07:44:00,Tuesday,7,Bananas,Fruits,3,3.24
TXN0813,2024-11-19,07:44:00,2024-11-19 07:44:00,Tuesday,7,Cookies,Snacks,3,26.11
TXN0814,2024-11-04,17:54:00,2024-11-04 17:54:00,Monday,17,Rice,Grains,1,5.58
TXN0814,2024-11-04,17:54:00,2024-11-04 17:54:00,Monday,17,Apples,Fruits,2,7.84
TXN0815,2024-11-02,07:32:00,2024-11-02 07:32:00,Saturday,7,Cookies,Snacks,3,22.5
TXN0815,2024-11-02,07:32:00,2024-11-02 07:32:00,Saturday,7,Rice,Grains,1,3.91
TXN0815,2024-11-02,07:32:00,2024-11-02 07:32:00,Saturday,7,Yogurt,Dairy,1,13.7
TXN0816,2024-11-10,17:11:00,2024-11-10 17:11:00,Sunday,17,Beef,Meat,3,13.31
TXN0816,2024-11-10,17:11:00,2024-11-10 17:11:00,Sunday,17,Eggs,Dairy,3,20.63
TXN0816,2024-11-10,17:11:00,2024-11-10 17:11:00,Sunday,17,Pasta,Grains,2,3.3
TXN0817,2024-11-04,06:31:00,2024-11-04 06:31:00,Monday,6,Tea,Beverages,3,18.46
TXN0817,2024-11-04,06:31:00,2024-11-04 06:31:00,Monday,6,Oranges,Fruits,3,15.94
TXN0817,2024-11-04,06:31:00,2024-11-04 06:31:00,Monday,6,Milk,Dairy,3,23.11
TXN0818,2024-11-26,15:24:00,2024-11-26 15:24:00,Tuesday,15,Rice,Grains,1,11.77
TXN0818,2024-11-26,15:24:00,2024-11-26 15:24:00,Tuesday,15,Lettuce,Vegetables,3,27.53
TXN0818,2024-11-26,15:24:00,2024-11-26 15:24:00,Tuesday,15,Yogurt,Dairy,3,7.98
TXN0819,2024-11-27,17:25:00,2024-11-27 17:25:00,Wednesday,17,Juice,Beverages,1,17.0
TXN0819,2024-11-27,17:25:00,2024-11-27 17:25:00,Wednesday,17,Tea,Beverages,3,17.54
TXN0819,2024-11-27,17:25:00,2024-11-27 17:25:00,Wednesday,17,Coffee,Beverages,3,6.34
TXN0820,2024-11-25,08:42:00,2024-11-25 08:42:00,Monday,8,Apples,Fruits,2,6.31
TXN0820,2024-11-25,08:42:00,2024-11-25 08:42:00,Monday,8,Chips,Snacks,1,18.52
TXN0820,2024-11-25,08:42:00,2024-11-25 08:42:00,Monday,8,Milk,Dairy,3,7.34
TXN0820,2024-11-25,08:42:00,2024-11-25 08:42:00,Monday,8,Pasta,Grains,3,9.92
TXN0821,2024-11-25,04:07:00,2024-11-25 04:07:00,Monday,4,Chicken,Meat,2,29.37
TXN0821,2024-11-25,04:07:00,2024-11-25 04:07:00,Monday,4,Juice,Beverages,3,2.99
TXN0821,2024-11-25,04:07:00,2024-11-25 04:07:00,Monday,4,Apples,Fruits,2,4.24
TXN0822,2024-11-17,20:18:00,2024-11-17 20:18:00,Sunday,20,Pasta,Grains,3,11.44
TXN0822,2024-11-17,20:18:00,2024-11-17 20:18:00,Sunday,20,Yogurt,Dairy,2,19.36
TXN0822,2024-11-17,20:18:00,2024-11-17 20:18:00,Sunday,20,Coffee,Beverages,3,8.66
TXN0823,2024-11-04,17:02:00,2024-11-04 17:02:00,Monday,17,Bananas,Fruits,2,26.1
TXN0823,2024-11-04,17:02:00,2024-11-04 17:02:00,Monday,17,Yogurt,Dairy,1,28.84
TXN0824,2024-11-20,14:37:00,2024-11-20 14:37:00,Wednesday,14,Yogurt,Dairy,1,17.84
TXN0824,2024-11-20,14:37:00,2024-11-20 14:37:00,Wednesday,14,Rice,Grains,2,13.3
TXN0825,2024-11-29,08:29:00,2024-11-29 08:29:00,Friday,8,Tomatoes,Vegetables,3,14.47
TXN0826,2024-11-23,07:13:00,2024-11-23 07:13:00,Saturday,7,Tomatoes,Vegetables,3,21.8
TXN0827,2024-11-07,18:36:00,2024-11-07 18:36:00,Thursday,18,Tea,Beverages,1,11.53
TXN0827,2024-11-07,18:36:00,2024-11-07 18:36:00,Thursday,18,Apples,Fruits,2,13.22
TXN0827,2024-11-07,18:36:00,2024-11-07 18:36:00,Thursday,18,Rice,Grains,3,9.67
TXN0828,2024-11-09,07:07:00,2024-11-09 07:07:00,Saturday,7,Rice,Grains,3,5.39
TXN0828,2024-11-09,07:07:00,2024-11-09 07:07:00,Saturday,7,Eggs,Dairy,2,24.0
TXN0828,2024-11-09,07:07:00,2024-11-09 07:07:00,Saturday,7,Carrots,Vegetables,1,26.45
TXN0829,2024-11-08,09:06:00,2024-11-08 09:06:00,Friday,9,Oranges,Fruits,1,24.12
TXN0829,2024-11-08,09:06:00,2024-11-08 09:06:00,Friday,9,Beef,Meat,1,7.73
TXN0830,2024-11-24,19:37:00,2024-11-24 19:37:00,Sunday,19,Coffee,Beverages,3,18.44
TXN0830,2024-11-24,19:37:00,2024-11-24 19:37:00,Sunday,19,Cheese,Dairy,2,17.88
TXN0830,2024-11-24,19:37:00,2024-11-24 19:37:00,Sunday,19,Tea,Beverages,3,5.66
TXN0830,2024-11-24,19:37:00,2024-11-24 19:37:00,Sunday,19,Chicken,Meat,1,7.6
TXN0831,2024-11-25,11:22:00,2024-11-25 11:22:00,Monday,11,Juice,Beverages,3,6.43
TXN0831,2024-11-25,11:22:00,2024-11-25 11:22:00,Monday,11,Chips,Snacks,1,21.53
TXN0831,2024-11-25,11:22:00,2024-11-25 11:22:00,Monday,11,Beef,Meat,3,7.19
TXN0831,2024-11-25,11:22:00,2024-11-25 11:22:00,Monday,11,Coffee,Beverages,1,6.84
TXN0832,2024-11-19,18:03:00,2024-11-19 18:03:00,Tuesday,18,Chicken,Meat,1,14.84
TXN0832,2024-11-19,18:03:00,2024-11-19 18:03:00,Tuesday,18,Oranges,Fruits,2,24.55
TXN0832,2024-11-19,18:03:00,2024-11-19 18:03:00,Tuesday,18,Rice,Grains,3,10.73
TXN0832,2024-11-19,18:03:00,2024-11-19 18:03:00,Tuesday,18,Pasta,Grains,2,17.05
TXN0833,2024-11-23,20:52:00,2024-11-23 20:52:00,Saturday,20,Eggs,Dairy,2,23.8
TXN0833,2024-11-23,20:52:00,2024-11-23 20:52:00,Saturday,20,Lettuce,Vegetables,1,20.13
TXN0834,2024-11-03,18:05:00,2024-11-03 18:05:00,Sunday,18,Bread,Bakery,3,10.71
TXN0834,2024-11-03,18:05:00,2024-11-03 18:05:00,Sunday,18,Eggs,Dairy,2,24.82
TXN0835,2024-11-01,21:27:00,2024-11-01 21:27:00,Friday,21,Yogurt,Dairy,3,21.49
TXN0835,2024-11-01,21:27:00,2024-11-01 21:27:00,Friday,21,Coffee,Beverages,3,26.97
TXN0835,2024-11-01,21:27:00,2024-11-01 21:27:00,Friday,21,Cookies,Snacks,3,6.36
TXN0836,2024-11-01,16:58:00,2024-11-01 16:58:00,Friday,16,Milk,Dairy,1,29.83
TXN0836,2024-11-01,16:58:00,2024-11-01 16:58:00,Friday,16,Rice,Grains,3,28.66
TXN0836,2024-11-01,16:58:00,2024-11-01 16:58:00,Friday,16,Juice,Beverages,3,21.46
TXN0836,2024-11-01,16:58:00,2024-11-01 16:58:00,Friday,16,Chicken,Meat,1,19.39
TXN0837,2024-11-06,17:56:00,2024-11-06 17:56:00,Wednesday,17,Oranges,Fruits,1,16.86
TXN0837,2024-11-06,17:56:00,2024-11-06 17:56:00,Wednesday,17,Apples,Fruits,1,14.4
TXN0837,2024-11-06,17:56:00,2024-11-06 17:56:00,Wednesday,17,Eggs,Dairy,2,7.59
TXN0837,2024-11-06,17:56:00,2024-11-06 17:56:00,Wednesday,17,Chicken,Meat,1,12.11
TXN0838,2024-11-22,09:34:00,2024-11-22 09:34:00,Friday,9,Cheese,Dairy,2,10.14
TXN0838,2024-11-22,09:34:00,2024-11-22 09:34:00,Friday,9,Lettuce,Vegetables,1,22.92
TXN0838,2024-11-22,09:34:00,2024-11-22 09:34:00,Friday,9,Cookies,Snacks,3,13.62
TXN0838,2024-11-22,09:34:00,2024-11-22 09:34:00,Friday,9,Coffee,Beverages,2,28.08
TXN0839,2024-11-21,13:57:00,2024-11-21 13:57:00,Thursday,13,Pasta,Grains,3,25.9
TXN0840,2024-11-02,10:39:00,2024-11-02 10:39:00,Saturday,10,Lettuce,Vegetables,1,12.43
TXN0840,2024-11-02,10:39:00,2024-11-02 10:39:00,Saturday,10,Chicken,Meat,3,8.02
TXN0840,2024-11-02,10:39:00,2024-11-02 10:39:00,Saturday,10,Cheese,Dairy,2,3.23
TXN0841,2024-11-14,13:05:00,2024-11-14 13:05:00,Thursday,13,Yogurt,Dairy,2,3.18
TXN0841,2024-11-14,13:05:00,2024-11-14 13:05:00,Thursday,13,Rice,Grains,3,9.74
TXN0841,2024-11-14,13:05:00,2024-11-14 13:05:00,Thursday,13,Cheese,Dairy,2,13.66
TXN0842,2024-11-10,11:57:00,2024-11-10 11:57:00,Sunday,11,Tomatoes,Vegetables,2,20.71
TXN0842,2024-11-10,11:57:00,2024-11-10 11:57:00,Sunday,11,Cheese,Dairy,2,7.36
TXN0843,2024-11-12,18:00:00,2024-11-12 18:00:00,Tuesday,18,Bananas,Fruits,1,10.68
TXN0843,2024-11-12,18:00:00,2024-11-12 18:00:00,Tuesday,18,Cheese,Dairy,1,13.64
TXN0844,2024-11-24,10:02:00,2024-11-24 10:02:00,Sunday,10,Bananas,Fruits,3,29.53
TXN0844,2024-11-24,10:02:00,2024-11-24 10:02:00,Sunday,10,Coffee,Beverages,1,14.36
TXN0845,2024-11-18,13:43:00,2024-11-18 13:43:00,Monday,13,Carrots,Vegetables,3,27.93
TXN0845,2024-11-18,13:43:00,2024-11-18 13:43:00,Monday,13,Beef,Meat,2,6.54
TXN0845,2024-11-18,13:43:00,2024-11-18 13:43:00,Monday,13,Tea,Beverages,1,24.39
TXN0846,2024-11-05,08:32:00,2024-11-05 08:32:00,Tuesday,8,Oranges,Fruits,1,21.3
TXN0847,2024-11-11,12:38:00,2024-11-11 12:38:00,Monday,12,Rice,Grains,2,16.11
TXN0847,2024-11-11,12:38:00,2024-11-11 12:38:00,Monday,12,Coffee,Beverages,2,9.68
TXN0847,2024-11-11,12:38:00,2024-11-11 12:38:00,Monday,12,Lettuce,Vegetables,1,22.68
TXN0848,2024-11-06,09:49:00,2024-11-06 09:49:00,Wednesday,9,Tomatoes,Vegetables,3,25.15
TXN0848,2024-11-06,09:49:00,2024-11-06 09:49:00,Wednesday,9,Oranges,Fruits,1,15.79
TXN0849,2024-11-26,19:44:00,2024-11-26 19:44:00,Tuesday,19,Chips,Snacks,3,19.97
TXN0849,2024-11-26,19:44:00,2024-11-26 19:44:00,Tuesday,19,Apples,Fruits,1,9.18
TXN0849,2024-11-26,19:44:00,2024-11-26 19:44:00,Tuesday,19,Bananas,Fruits,1,13.82
TXN0850,2024-11-09,23:59:00,2024-11-09 23:59:00,Saturday,23,Milk,Dairy,1,26.33
TXN0850,2024-11-09,23:59:00,2024-11-09 23:59:00,Saturday,23,Bananas,Fruits,2,13.99
TXN0851,2024-11-10,17:14:00,2024-11-10 17:14:00,Sunday,17,Rice,Grains,1,16.76
TXN0851,2024-11-10,17:14:00,2024-11-10 17:14:00,Sunday,17,Coffee,Beverages,3,4.38
TXN0852,2024-11-04,09:17:00,2024-11-04 09:17:00,Monday,9,Rice,Grains,1,4.09
TXN0852,2024-11-04,09:17:00,2024-11-04 09:17:00,Monday,9,Oranges,Fruits,1,20.82
TXN0852,2024-11-04,09:17:00,2024-11-04 09:17:00,Monday,9,Carrots,Vegetables,2,8.71
TXN0852,2024-11-04,09:17:00,2024-11-04 09:17:00,Monday,9,Bread,Bakery,2,10.55
TXN0853,2024-11-20,07:11:00,2024-11-20 07:11:00,Wednesday,7,Coffee,Beverages,2,11.21
TXN0853,2024-11-20,07:11:00,2024-11-20 07:11:00,Wednesday,7,Chicken,Meat,1,21.05
TXN0854,2024-11-22,14:55:00,2024-11-22 14:55:00,Friday,14,Chicken,Meat,3,24.02
TXN0854,2024-11-22,14:55:00,2024-11-22 14:55:00,Friday,14,Chips,Snacks,3,19.32
TXN0855,2024-11-08,17:13:00,2024-11-08 17:13:00,Friday,17,Eggs,Dairy,3,23.04
TXN0855,2024-11-08,17:13:00,2024-11-08 17:13:00,Friday,17,Cheese,Dairy,1,4.1
TXN0855,2024-11-08,17:13:00,2024-11-08 17:13:00,Friday,17,Yogurt,Dairy,3,25.06
TXN0856,2024-11-07,17:59:00,2024-11-07 17:59:00,Thursday,17,Juice,Beverages,3,12.25
TXN0857,2024-11-24,12:48:00,2024-11-24 12:48:00,Sunday,12,Yogurt,Dairy,1,8.17
TXN0857,2024-11-24,12:48:00,2024-11-24 12:48:00,Sunday,12,Bread,Bakery,3,22.2
TXN0858,2024-11-29,20:54:00,2024-11-29 20:54:00,Friday,20,Juice,Beverages,3,22.36
TXN0858,2024-11-29,20:54:00,2024-11-29 20:54:00,Friday,20,Chicken,Meat,2,4.82
TXN0858,2024-11-29,20:54:00,2024-11-29 20:54:00,Friday,20,Cookies,Snacks,2,17.13
TXN0858,2024-11-29,20:54:00,2024-11-29 20:54:00,Friday,20,Pasta,Grains,3,24.34
TXN0859,2024-11-06,16:44:00,2024-11-06 16:44:00,Wednesday,16,Lettuce,Vegetables,2,21.48
TXN0859,2024-11-06,16:44:00,2024-11-06 16:44:00,Wednesday,16,Bread,Bakery,3,29.22
TXN0859,2024-11-06,16:44:00,2024-11-06 16:44:00,Wednesday,16,Cookies,Snacks,1,14.81
TXN0859,2024-11-06,16:44:00,2024-11-06 16:44:00,Wednesday,16,Bananas,Fruits,3,13.36
TXN0859,2024-11-06,16:44:00,2024-11-06 16:44:00,Wednesday,16,Beef,Meat,2,13.81
TXN0860,2024-11-09,08:00:00,2024-11-09 08:00:00,Saturday,8,Bananas,Fruits,3,3.23
TXN0860,2024-11-09,08:00:00,2024-11-09 08:00:00,Saturday,8,Cookies,Snacks,3,15.29
TXN0861,2024-11-23,18:16:00,2024-11-23 18:16:00,Saturday,18,Oranges,Fruits,3,10.24
TXN0861,2024-11-23,18:16:00,2024-11-23 18:16:00,Saturday,18,Lettuce,Vegetables,1,7.61
TXN0862,2024-11-02,14:18:00,2024-11-02 14:18:00,Saturday,14,Yogurt,Dairy,2,28.03
TXN0863,2024-11-09,19:03:00,2024-11-09 19:03:00,Saturday,19,Oranges,Fruits,1,3.03
TXN0863,2024-11-09,19:03:00,2024-11-09 19:03:00,Saturday,19,Bananas,Fruits,2,20.07
TXN0863,2024-11-09,19:03:00,2024-11-09 19:03:00,Saturday,19,Juice,Beverages,2,11.75
TXN0864,2024-11-23,20:16:00,2024-11-23 20:16:00,Saturday,20,Rice,Grains,1,19.89
TXN0864,2024-11-23,20:16:00,2024-11-23 20:16:00,Saturday,20,Lettuce,Vegetables,1,25.24
TXN0864,2024-11-23,20:16:00,2024-11-23 20:16:00,Saturday,20,Carrots,Vegetables,1,22.71
TXN0865,2024-11-09,08:01:00,2024-11-09 08:01:00,Saturday,8,Cookies,Snacks,3,9.94
TXN0865,2024-11-09,08:01:00,2024-11-09 08:01:00,Saturday,8,Cheese,Dairy,3,20.12
TXN0865,2024-11-09,08:01:00,2024-11-09 08:01:00,Saturday,8,Beef,Meat,3,8.56
TXN0866,2024-11-15,09:17:00,2024-11-15 09:17:00,Friday,9,Beef,Meat,2,9.25
TXN0866,2024-11-15,09:17:00,2024-11-15 09:17:00,Friday,9,Yogurt,Dairy,3,14.71
TXN0867,2024-11-05,20:05:00,2024-11-05 20:05:00,Tuesday,20,Pasta,Grains,1,18.37
TXN0867,2024-11-05,20:05:00,2024-11-05 20:05:00,Tuesday,20,Apples,Fruits,3,7.86
TXN0867,2024-11-05,20:05:00,2024-11-05 20:05:00,Tuesday,20,Cookies,Snacks,2,3.56
TXN0868,2024-11-06,20:52:00,2024-11-06 20:52:00,Wednesday,20,Chips,Snacks,1,6.87
TXN0868,2024-11-06,20:52:00,2024-11-06 20:52:00,Wednesday,20,Bananas,Fruits,2,9.61
TXN0869,2024-11-30,17:25:00,2024-11-30 17:25:00,Saturday,17,Tea,Beverages,3,23.25
TXN0869,2024-11-30,17:25:00,2024-11-30 17:25:00,Saturday,17,Yogurt,Dairy,1,19.28
TXN0870,2024-11-13,11:07:00,2024-11-13 11:07:00,Wednesday,11,Bread,Bakery,2,6.84
TXN0870,2024-11-13,11:07:00,2024-11-13 11:07:00,Wednesday,11,Yogurt,Dairy,3,19.18
TXN0870,2024-11-13,11:07:00,2024-11-13 11:07:00,Wednesday,11,Oranges,Fruits,1,28.85
TXN0870,2024-11-13,11:07:00,2024-11-13 11:07:00,Wednesday,11,Eggs,Dairy,1,17.63
TXN0871,2024-11-27,10:45:00,2024-11-27 10:45:00,Wednesday,10,Yogurt,Dairy,2,23.5
TXN0872,2024-11-29,12:10:00,2024-11-29 12:10:00,Friday,12,Coffee,Beverages,1,4.5
TXN0872,2024-11-29,12:10:00,2024-11-29 12:10:00,Friday,12,Yogurt,Dairy,3,10.21
TXN0873,2024-11-18,07:52:00,2024-11-18 07:52:00,Monday,7,Juice,Beverages,2,5.76
TXN0874,2024-11-29,19:09:00,2024-11-29 19:09:00,Friday,19,Oranges,Fruits,1,9.11
TXN0875,2024-11-13,08:41:00,2024-11-13 08:41:00,Wednesday,8,Beef,Meat,2,7.57
TXN0875,2024-11-13,08:41:00,2024-11-13 08:41:00,Wednesday,8,Cheese,Dairy,1,9.05
TXN0876,2024-11-10,10:39:00,2024-11-10 10:39:00,Sunday,10,Chicken,Meat,1,19.31
TXN0876,2024-11-10,10:39:00,2024-11-10 10:39:00,Sunday,10,Eggs,Dairy,1,14.56
TXN0877,2024-11-11,16:43:00,2024-11-11 16:43:00,Monday,16,Lettuce,Vegetables,1,10.31
TXN0877,2024-11-11,16:43:00,2024-11-11 16:43:00,Monday,16,Chips,Snacks,2,20.86
TXN0877,2024-11-11,16:43:00,2024-11-11 16:43:00,Monday,16,Chicken,Meat,2,24.88
TXN0878,2024-11-23,19:50:00,2024-11-23 19:50:00,Saturday,19,Yogurt,Dairy,3,6.95
TXN0879,2024-11-05,11:46:00,2024-11-05 11:46:00,Tuesday,11,Coffee,Beverages,3,10.51
TXN0879,2024-11-05,11:46:00,2024-11-05 11:46:00,Tuesday,11,Eggs,Dairy,1,11.71
TXN0879,2024-11-05,11:46:00,2024-11-05 11:46:00,Tuesday,11,Cheese,Dairy,1,7.9
TXN0879,2024-11-05,11:46:00,2024-11-05 11:46:00,Tuesday,11,Rice,Grains,2,12.51
TXN0880,2024-11-16,11:44:00,2024-11-16 11:44:00,Saturday,11,Chips,Snacks,2,17.82
TXN0880,2024-11-16,11:44:00,2024-11-16 11:44:00,Saturday,11,Carrots,Vegetables,3,17.4
TXN0880,2024-11-16,11:44:00,2024-11-16 11:44:00,Saturday,11,Yogurt,Dairy,3,17.47
TXN0880,2024-11-16,11:44:00,2024-11-16 11:44:00,Saturday,11,Oranges,Fruits,1,13.37
TXN0880,2024-11-16,11:44:00,2024-11-16 11:44:00,Saturday,11,Beef,Meat,3,22.29
TXN0881,2024-11-17,15:44:00,2024-11-17 15:44:00,Sunday,15,Oranges,Fruits,1,8.48
TXN0881,2024-11-17,15:44:00,2024-11-17 15:44:00,Sunday,15,Eggs,Dairy,1,12.77
TXN0881,2024-11-17,15:44:00,2024-11-17 15:44:00,Sunday,15,Chips,Snacks,2,28.85
TXN0881,2024-11-17,15:44:00,2024-11-17 15:44:00,Sunday,15,Chicken,Meat,1,4.6
TXN0882,2024-11-12,10:54:00,2024-11-12 10:54:00,Tuesday,10,Yogurt,Dairy,3,29.23
TXN0882,2024-11-12,10:54:00,2024-11-12 10:54:00,Tuesday,10,Lettuce,Vegetables,2,9.54
TXN0882,2024-11-12,10:54:00,2024-11-12 10:54:00,Tuesday,10,Pasta,Grains,1,4.5
TXN0882,2024-11-12,10:54:00,2024-11-12 10:54:00,Tuesday,10,Chips,Snacks,1,6.16
TXN0883,2024-11-23,17:24:00,2024-11-23 17:24:00,Saturday,17,Rice,Grains,3,5.85
TXN0883,2024-11-23,17:24:00,2024-11-23 17:24:00,Saturday,17,Chicken,Meat,3,4.98
TXN0883,2024-11-23,17:24:00,2024-11-23 17:24:00,Saturday,17,Bread,Bakery,3,26.49
TXN0884,2024-11-01,08:09:00,2024-11-01 08:09:00,Friday,8,Eggs,Dairy,1,18.36
TXN0885,2024-11-27,11:48:00,2024-11-27 11:48:00,Wednesday,11,Yogurt,Dairy,3,28.61
TXN0885,2024-11-27,11:48:00,2024-11-27 11:48:00,Wednesday,11,Tea,Beverages,2,14.1
TXN0886,2024-11-11,12:41:00,2024-11-11 12:41:00,Monday,12,Lettuce,Vegetables,1,26.78
TXN0886,2024-11-11,12:41:00,2024-11-11 12:41:00,Monday,12,Cheese,Dairy,1,19.3
